Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
451,Bass Hill,440.950000,-,20.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK3RSG near Phillip Island, Victoria OPEN",,,,
452,Briarty Hill,438.837500,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,"VK3RYR near Gruyere, Victoria OPEN",,,,
453,Green Hill,439.325000,-,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK3RGH near Kyneton, Victoria OPEN",,,,
454,VK6RRR,147.050000,+,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK6RRR near Kalgoorlie, Western Australia OPEN",,,,
455,Brigadoon,439.150000,,0.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK6RDM near Perth, Western Australia OPEN",,,,
456,Brigadoon,147.300000,+,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK6RDM near Perth, Western Australia OPEN",,,,
457,Wyee,439.875000,-,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"VK2RHK near Doyalson, New South Wales OPEN",,,,
458,Mt Rouse,147.325000,+,0.600000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK3RPR near Penshurst, Victoria OPEN Linked to VK3RWZ MT WILLIAM 146.950 AND VK3RWM MT ARAPILES HORSHAM 146.850",,,,
459,VK2RBA,438.837500,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"VK2RBA near Bombala, New South Wales OPEN",,,,
460,Water Tower,438.800000,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"VK3RSA near Emerald, Victoria OPEN",,,,
461,Trinity Beach,438.100000,-,7.000000,Cross,88.5,123.0,023,NN,023,->Tone,FM,5.00,,50W,"VK4RSB near Cairns, Queensland OPEN Connected to Cairns Allstar Hub #599730",,,,
462,CBD,438.375000,-,7.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK4RAB near Bowen, Queensland OPEN",,,,
463,CBD,146.725000,-,0.600000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK4RAB near Bowen, Queensland OPEN",,,,
464,Somersby,438.850000,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"VK2RAG near Gosford, New South Wales OPEN",,,,
465,Mt Arthur,438.937500,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"VK2RZL near Musselbrook, New South Wales OPEN",,,,
466,Somersby WICEN,438.800000,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"VK2RAG near Gosford, New South Wales OPEN",,,,
467,Somersby WICEN,147.725000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"VK2RAG near Gosford, New South Wales OPEN",,,,
468,Mt Goonaneman,438.100000,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"VK4RBU near Hervey Bay, Queensland OPEN",,,,
469,Norman Gardens,438.812500,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"VK4RJW near Rockhampton, Queensland OPEN Dial a TG available. Set up TG9 on TS2. Link to information https://www.oz-dmr.network/dial-a-talk-group/",,,,
470,Miners Rest,438.725000,-,7.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK3RKK near Ballarat, Victoria OPEN",,,,
471,The Bluff,439.825000,-,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK5ROH near Mount Gambier, South Australia OPEN",,,,
472,VK5RWR,438.750000,-,7.000000,Cross,88.5,91.5,023,NN,023,->Tone,FM,5.00,,50W,"VK5RWR near Waikerie, South Australia OPEN Repeater Operating in AMS Mode",,,,
473,Cangai East,438.850000,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK2RCA near Grafton, New South Wales OPEN",,,,
474,Police Academy site,438.100000,-,7.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK3RSU near Melbourne, Victoria OPEN",,,,
475,Mountain Top,439.875000,-,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"VK2RDO near Coffs Harbour, New South Wales OPEN Operational 24 hrs",,,,
476,VK4RWN,438.650000,split,146.125000,TSQL,88.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK4RWN near Wowan, None OPEN Linked to Mt Archer VK4RAR and Byfield VK4RBF",,,,
477,VK4RBF,439.750000,-,5.000000,Cross,88.5,91.5,023,NN,023,->Tone,FM,5.00,,50W,"VK4RBF near Byfield, Queensland OPEN",,,,
478,VK5RWR,146.750000,-,0.600000,TSQL,88.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK5RWR near Waikerie, South Australia OPEN More Info: https://vk5.repeaters.network",,,,
479,Boronia Hill,147.912500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"VK7HSE near Kingston 7050, None OPEN",,,,
480,VK3RJW,438.500000,-,7.000000,TSQL,88.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK3RJW near Werribee, None OPEN Owned and operated by VK3NGT",,,,
481,VK6NRA/L,147.550000,,0.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK6NRA/L near Port Hedland, Western Australia OPEN Allstar Simplex node, usually linked to 42482 West Hub VK6 Hub",,,,
482,Upper Hermitage,438.875000,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK5RKW near Banksia Park, South Australia OPEN",,,,
483,On Top of 150ft Tower,147.262500,-,1.600000,,88.5,88.5,023,NN,023,Tone->Tone,DN,12.50,,50W,"VK5RDF near Crafers, None OPEN Stand alone repeater",,,,
484,Pinnacle Mountain,147.075000,+,0.600000,TSQL,88.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK4RLM near Rockhampton, Queensland OPEN Can be accessed via a simplex translator located in Yeppoon on 441.125MHz. no tone required",,,,
485,VK4RJW,438.500000,-,7.000000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK4RJW near Rockhampton, None",,,,
486,VK3RAA,438.787500,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"VK3RAA near Korumburra Victoria, None OPEN",,,,
487,McHugh Lookout,147.062500,-,1.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,"VK4RPH near Millaa Millaa, None OPEN",,,,
488,VK4RMM,147.125000,+,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK4RMM near Stanthorpe, Queensland OPEN",,,,
489,Rochedale,431.725000,+,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"VK4RBA near Upper Mount Gravatt, Queensland OPEN",,,,
490,VK4RBO,438.475000,-,7.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK4RBO near Boonah Qld, Queensland OPEN",,,,
491,Kelso Gold Panner Man,146.900000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK2RKG near Bathurst, None OPEN",,,,
492,Springbrook,146.700000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK4RGC near Gold Coast, Queensland OPEN",,,,
493,VK5RSV,145.175000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK5RSV near Willunga Hill, None OPEN This is an APRS Digi",,,,
494,VK5RLX,438.575000,-,7.000000,TSQL,88.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK5RLX near Loxton South Australia, None",,,,
495,VK3RMW,145.350000,,0.000000,Tone,97.4,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK3RMW near Wonga Park, None OPEN",,,,
496,VK3RMW,438.487500,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,"VK3RMW near Wonga Park, None OPEN",,,,
497,620 Gnangara Rd Landsdale 6065,439.925000,-,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK6RMB near Landsdale, None OPEN",,,,
498,Acacia Plateau,147.275000,+,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK2RAP near Killarney, None OPEN",,,,
499,VK5RPA,438.400000,-,7.000000,TSQL,88.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK5RPA near Paringa, None OPEN",,,,
500,VK5RMK,438.200000,-,7.000000,TSQL,88.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK5RMK near Renmark, South Australia OPEN",,,,
501,Tablelands,147.025000,+,0.600000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK4RME near South Burnett, None OPEN BAD-WAN Linked Repeater",,,,
502,VK3RHF,438.750000,-,7.000000,Tone,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK3RHF near Melbourne East, None OPEN",,,,
503,Aurora building,439.800000,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,DV,5.00,,50W,"VK4RSE near Brisbane, None OPEN",,,,
504,VK2RKG,439.875000,-,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"VK2RKG near West Bathurst, None OPEN TS2_1=505",,,,
505,137 The Esplanade Cairns QLD,439.850000,-,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK4RCA near Cairns, None OPEN Linked to Cairns AllStar Hub #599730",,,,
506,Snug Tiers,438.925000,-,7.000000,TSQL,88.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK7RCM near Snug, None OPEN",,,,
507,Warrnambool City,438.400000,-,7.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK3RWB near Warrnambool, Victoria OPEN",,,,
508,Conapaira Trig,146.825000,-,0.600000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK2RGA near Rankins Springs, None OPEN",,,,
509,Mt Glorious,147.125000,+,0.600000,TSQL,88.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK4RES near Brisbane, None OPEN",,,,
510,VK2RLP,439.700000,-,7.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK2RLP near Saint Andrews, None",,,,
511,VK4RKS,147.325000,+,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DN,5.00,,50W,"VK4RKS near Rockhampton, Queensland OPEN Auto connects to AUS-REPEATER-NET. If you connect to a different room, disconnect room when you",,,,
512,Banksia Park,438.900000,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"VK5RWN near Adelaide, None OPEN",,,,
513,VK5RSB,147.175000,+,0.600000,TSQL,88.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK5RSB near Adelaide, None OPEN",,,,
514,VK3RUV,146.625000,-,0.600000,Tone,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK3RUV near Bangholme, None",,,,
515,Isaacs Ridge,147.112500,-,1.600000,,88.5,88.5,023,NN,023,Tone->Tone,DV,12.50,,50W,"VK1RBM near Canberra, None",,,,
516,Wild Dog Hill,438.825000,-,7.000000,TSQL,88.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"VK5RTG near Kapunda, None",,,,
517,VK4ROK,438.612500,-,7.000000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,12.50,,50W,"VK4ROK near Rockhampton, None OPEN",,,,
